itemid,shopid,name,variations,brand,shop_location,view_count,sold,rating_star,rating_count(1* - 5*),price
1985992117,979943,Mặt nạ Some By Mi glow luminous ampoule mask,"['Tea Tree (xanh lá)', 'Diamond (đỏ)', 'Hyaluron (Xanh dương']",Some By Mi,TP. Hồ Chí Minh,1814,314,4.989795918367347,"[1, 0, 0, 6]","[2500000000, 2500000000]"
3743958316,182330622,"Serum Centella Rau Má Giảm Mụn, Phục Hồi Da Skin1004 Madagascar Centella Asiatica 100 Ampoule","['55ml (0601)', '100ml (0663)']",Skin 1004,Hà Nội,13188,232,4.98876404494382,"[0, 0, 5, 1]","[39900000000, 57000000000]"
2280399000,10133473,Houmai – Mặt nạ đen Than tre làm sạch da dưỡng ẩm HOUM09,[''],No Brand,Hà Nội,1881,214,4.9871205151793925,"[0, 0, 2, 10]","[550000000, 550000000]"
988601690,31897126,"Gel rửa mặt Propeller 24 Hours Anti-acne Turbo Active giảm mụn, ngừa viêm",[''],No Brand,Hà Nội,7608,200,4.977065767284992,"[2, 0, 7, 46]","[16000000000, 16000000000]"
2243896699,979943,Tinh chất ốc sên Some By Mi Snail Truecica Miracle Repair Serum,"['Fullsize 50ml', 'Mini 10ml']",Some By Mi,TP. Hồ Chí Minh,4248,112,4.978458431504544,"[1, 3, 6, 43]","[24900000000, 24900000000]"
953385037,28321649,Combo 10 gói Kem chống nắng chống nhăn Whoo Jin Hea Yoon Sun Wrinkle Sun SPF 50+,[''],,TP. Hồ Chí Minh,1642,107,4.991462113127001,"[1, 1, 0, 1]","[4700000000, 4700000000]"
1634923991,34649515,[ SẴN ] Tẩy Trang Hanajirushi,['1 Chai 380ml'],,Hà Nội,2097,89,4.989247311827957,"[0, 0, 1, 8]","[15000000000, 15000000000]"
638472898,5185714,100g cám gạo trà xanh trắng da,[''],artnaturals,Hà Nội,827,78,4.983679525222552,"[0, 0, 2, 18]","[1000000000, 1000000000]"
89862726,12304997,Toner hoa hồng handmade,"['100ml', '250ml']",,TP. Hồ Chí Minh,1051,53,4.987152034261242,"[0, 1, 2, 5]","[11270000000, 26460000000]"
104055876,10667644,Sữa rửa mặt Rosette Nhật Bản,"['Xanh dương', 'Vàng', 'Xanh lá', 'Hồng', 'Trắng (HSD 12/2021)', 'Outlet xanh lá', 'Outlet vàng', 'Outlet xanh dương', 'Outlet hồng', 'Outlet trắng']",Rosette,TP. Hồ Chí Minh,1249,43,4.985938792390406,"[0, 1, 0, 14]","[11900000000, 11900000000]"
495899812,426884,Kem Dưỡng Mắt AHC Time Rewind Real Eye Cream For Face,"['SIZE 12ML season 8', 'SIZE 30ML season 8']",AHC,TP. Hồ Chí Minh,1066,33,4.980638915779283,"[2, 0, 5, 22]","[7100000000, 17300000000]"
321976584,26393066,Serum bergamo gold giảm thâm - nám - mụn và làm mềm mịn da set 4 chai - korea,[''],BERGAMO,TP. Hồ Chí Minh,888,8,4.974612736660929,"[2, 0, 11, 88]","[18500000000, 18500000000]"
1801334981,115770316,Hộp 8 miếng mặt nạ kiểm soát dầu và mụn trà tràm Naruko Tea Tree 26ml/m (Bản Đài),[''],0,TP. Hồ Chí Minh,111746,3575,4.969248510474726,"[35, 29, 105, 539]","[18000000000, 18000000000]"
3933102982,18644537,Mặt nạ FOODAHOLIC Derma Mask 23g,"['Ngọc Trai', 'Tổ Yến', 'Vitamin A', 'Vitamin B', 'Vitamin C', 'Vitamin D', 'Vitamin E', 'Vitamin K', 'Collagen', 'Bột Kim Cương']",FOODAHOLIC,TP. Hồ Chí Minh,11222,3968,4.987674609695974,"[1, 0, 4, 3]","[800000000, 800000000]"
3403234176,157995825,Mặt Nạ Giấy Dưỡng Da Mediheal Essential Mask Ex 24ml,"['Tea Tree', 'Placenta Revital', 'Collagen Impact', 'Vita Lightbeam', 'E.G.T', ' P.D.F', 'N.M.F', 'W.H.P', 'H.D.P ', 'I.P.I', 'Hydra Soothing', 'Mogongtox', 'Tea Tree Anti-Dust', ' Clear Alpha', 'Aura Alpha', 'Boost Alpha', 'Energy Alpha', 'K.Water', 'Pure Calming', 'Vital Firming']",Mediheal,TP. Hồ Chí Minh,11393,1830,4.9808389435525635,"[3, 2, 2, 18]","[1700000000, 3900000000]"
5117051014,66709839,Mặt Nạ Ủ Trắng Nhau Thai Nhật Bản Nhập Khẩu 100% (lẻ 1 miếng),[''],No Brand,Hà Nội,4479,769,4.993464052287582,"[0, 0, 1, 3]","[500000000, 500000000]"
1504755619,62860987,(Gói 2.5ml) Thay da sinh học Red Peel Tingle Serum / RedPeel,[''],No Brand,Đồng Nai,7756,605,4.980237154150197,"[0, 1, 4, 19]","[2500000000, 2500000000]"
1632132747,59469481,[Mẫu Mới] Nước Hoa Hồng Simple Kind To Skin Soothing Facial Toner,[''],simple,TP. Hồ Chí Minh,7057,283,4.980173482032218,"[0, 0, 4, 24]","[8900000000, 8900000000]"
240868073,5674886,Mặt Nạ Dr.Morita Đài Loan Dòng Herbal Essence 1 miếng lẻ,"['1m Tea tree&Kakorot', '1m Cucumber & Aloe', '1m Pearl Barly']",Dr.Morita,Hà Nội,1932,266,4.979026845637584,"[5, 1, 5, 17]","[2200000000, 2200000000]"
3953582318,56982795,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] SERUM WHITENING BYUNH TRẮNG DA- ĐÁNH BAY NÁM- TÀN NHANG HIỆU QUẢ,"['MẪU CŨ HẾT HÀNG', 'WHITENING+NÂU 1 SET', 'SERUM WHITENING MỚI']",,TP. Hồ Chí Minh,6351,209,4.985601151907847,"[3, 1, 0, 5]","[29900000000, 57000000000]"
977821994,52921952,[HSD Xa] Kem Chống Nắng Vật Lý Make P:rem Prem UV Defense Me Blue Ray Sun Cream 70ml,"['Mẫu Cũ Suncream 70ml', 'Vật Lý Lên Tone 50ml', 'Vật Lý Dịu Nhẹ 50ml', 'VL Lai HH 150ml Chai']",Make Pre:m,Hà Nội,9310,184,4.975924838520259,"[4, 1, 12, 39]","[36000000000, 36500000000]"
1792647750,30254035,Toner Badskin cao cấp chuyên sử dụng trong các spa,"['Hyaluronic 500ml', 'Collagen']",,Hà Nội,6675,146,4.98462783171521,"[0, 1, 0, 16]","[30500000000, 32500000000]"
1192577402,5674886,Mặt Nạ Sexylook Đài Loan 1 miếng lẻ,"['Tràm Trà Cho Da Mụn', 'Hoa Đỏ', 'Hoa Trắng', 'Hoa Vàng', 'Hoa Hồng', 'Dẻ Gai', 'Hoa Cúc Vàng', 'Mướp', 'Đá Băng', 'Da Cổ Huệ Xanh', 'Da Cổ Huệ Vàng', 'Đen Nâng Cơ', 'Nâng Cơ Anh Đào', 'Nâng Cơ Tường Vi', 'Nâng Cơ Hoa Cúc', 'Da Cổ Hồng Pháp']",SEXYLOOK,Hà Nội,1362,123,4.986829727187206,"[0, 0, 4, 6]","[2800000000, 3500000000]"
574621664,28321649,Combo 10 gói nước thần phép màu cho làn da Su:m37 Secret Essence 1ml,['Secret Essence'],Su:m37,TP. Hồ Chí Minh,2171,121,4.983859134262656,"[1, 0, 3, 12]","[4200000000, 4200000000]"
1277496185,52921952,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] [NSX Mới Nhất] Hồi Phục Da Serum Timeless Vitamin B5 30ml,['Hàng Nhập Khẩu'],Timeless,Hà Nội,7714,84,4.977837218188766,"[4, 1, 6, 27]","[43600000000, 43600000000]"
19639071,50644,Nước tẩy trang Healing Tea Garden Cleasing Water,"['Green Tea', 'Tea Tree', 'White Tea']",No Brand,TP. Hồ Chí Minh,1743,38,4.980916030534351,"[1, 1, 4, 20]","[10900000000, 10900000000]"
2369265438,10208046,Mặt nạ dưỡng mắt Images MNI2,"['Green Mug Bean', 'Golden Osmanthus', 'Tender Compactio', 'Collagen Moisturing']",No Brand,Hà Nội,9244,4364,4.974520185307743,"[4, 5, 8, 30]","[160000000, 160000000]"
1812939717,18644537,"Nước Tẩy Trang L'oreal Refreshing Dành Cho Da Dầu, Da Nhạy Cảm","['400ml', '250ml', '95ml']",None,TP. Hồ Chí Minh,50819,1750,4.974440360841965,"[6, 3, 11, 108]","[13300000000, 13300000000]"
396495348,18644537,Mặt Nạ BNBG Vita Genic Jelly Mask 30ml,"['Đỏ Vitamin A', 'Xanh lá Vitamin B', 'Vàng Vitamin C', 'Xanh dương Vitamin E']",BNBG,TP. Hồ Chí Minh,9393,1296,4.98051948051948,"[1, 1, 7, 15]","[1600000000, 1600000000]"
3203302580,18582774,Nước tẩy trang 300ml làm sạch sâu MayCreate nắp trắng NTTM300,[''],No Brand,Hà Nội,35902,1185,4.974375538329027,"[5, 3, 13, 70]","[3400000000, 3400000000]"
5518322218,175753395,Mặt Nạ Bí Đao Cocoon 30ml,[''],cocoon,TP. Hồ Chí Minh,42767,873,4.975869951739903,"[0, 2, 13, 66]","[11500000000, 11500000000]"
4314446646,48431454,100GR bột trà xanh Matcha nguyên chất Organic,"['50gr', '100gr']",No Brand,TP. Hồ Chí Minh,12165,855,4.975106864470707,"[3, 1, 11, 65]","[790000000, 1390000000]"
4710197766,116335515,"Toner Dear, Klairs | Supple Preparation Toner Nước hoa hồng cân bằng da klairs","['Có mùi', 'Không mùi']",,Hà Nội,16730,591,4.9839679358717435,"[1, 1, 4, 9]","[23900000000, 24900000000]"
5336171138,20895938,Dung Dịch Tẩy da chết hoá học BHA 2% dạng lỏng,"['Minisize hãng 30ml', 'Mẫu thử 5ml', 'Mẫu thử 10ml', 'Mẫu thử 20ml', 'Mẫu thử 30ml']",No Brand,Hà Nội,24663,554,4.978221415607986,"[2, 1, 7, 23]","[5900000000, 24900000000]"
7240326323,182330622,Sữa Rửa Mặt Simple Kind To Skin Refreshing Facial Wash Gel – 150ml,[''],simple,Hà Nội,3303,192,4.988911290322581,"[1, 1, 1, 2]","[13900000000, 13900000000]"
806745007,50644,Kem dưỡng mắt AHC REAL EYE CREAM FOR FACE,"['AGELESS 12ml', 'TIME REWIND 12ml', 'TIME REWIND 30ml', 'YOUTH LASTING 12ml', 'YOUTH LASTING 30ml']",AHC,TP. Hồ Chí Minh,6044,183,4.981408450704225,"[4, 0, 4, 9]","[5800000000, 14000000000]"
7535663050,182330622,Miếng Dán Mụn Cosrx Acne Pimple Master Patch,[''],COSRX,Hà Nội,2621,157,4.988276670574443,"[1, 0, 2, 2]","[5800000000, 5800000000]"
1219654071,28321649,Combo 10 Gói Tinh Chất Vàng Ban Ngày Su:M37 Losec Summa Elixir Day Ampoule 1ml,[''],,TP. Hồ Chí Minh,1653,78,4.992105263157895,"[0, 0, 0, 6]","[4900000000, 4900000000]"
167363317,14073566,Mặt nạ Naruko tràm trà bản ĐÀI LOANHộp 8 miếng,"['LẺ 1 Miếng', 'Hộp 8 miếng', 'Lẻ 4 miếng']",NARUKO,Hà Nội,5380,77,4.978331028123559,"[3, 3, 5, 16]","[4000000000, 20000000000]"
1453414002,41143878,Kem dưỡng trắng tái tạo da V7 Toning light Hàn Quốc size mini 15ml,[''],No Brand,Hà Nội,958,19,4.984884645982498,"[1, 1, 2, 8]","[25000000000, 25000000000]"
6453545566,64088849,Mặt nạ giấy dưỡng trắng da mụn cấp ẩm thải độc HA Images,"['HA Xanh Lá', 'HA Xanh Dương', 'HA Hồng']",No Brand,Hà Nội,12386,5856,4.973518850987433,"[4, 0, 10, 23]","[249900000, 249900000]"
1297639378,59469481,Mặt Nạ Dưỡng Da Mediheal,"['H.D.P', 'W.H.P', 'P.EP', 'D.NA', 'P.D.F', 'Vita', 'Placenta', 'N.M.F', 'E.G.T', 'Collagen', 'I.P.I', 'TeaTree', 'V-Line', 'Mogongtox - Thải độc']",Mediheal,TP. Hồ Chí Minh,8660,1861,4.975572519083969,"[6, 2, 9, 32]","[1750000000, 2700000000]"
7710839348,31897126,"Serum Teana Super Peptides No Problem Intensive Care giảm sưng viêm, đẩy & gom cồi mụn, giảm tiết dầu","['Lẻ 5 ống', '1 hộp']",No Brand,Hà Nội,52672,1578,4.97005772005772,"[5, 9, 29, 144]","[16000000000, 29500000000]"
4452364063,143978620,Sữa rửa mặt Cerave dịu nhẹ 473ml,"['Da dầu full 473ml', 'Da khô full 473ml', 'Mẫu thử 100ml dầu', 'Mẫu thử 100ml khô', 'Mẫu thử 200ml khô', 'Mẫu thử 200ml dầu', 'Full 355ml da khô', 'Full 355 da dầu', 'Full 236ml dầu', 'Full 236ml khô', 'Cerave SA']",No Brand,Hà Nội,86380,1462,4.974877116329874,"[3, 2, 13, 48]","[15800000000, 44800000000]"
1060407842,59469481,Mặt Nạ BNBG Vita Genic Jelly Mask 30ml,"['Màu Đỏ - Săn Chắc Da', 'Xanhh Lá - Phục Hồi', 'Xanh Dương - Cấp Ẩm', 'Màu Vàng - Sáng Da', 'Tea Tree - Giảm Mụn']",BNBG,TP. Hồ Chí Minh,7477,1449,4.97863470557582,"[2, 1, 7, 16]","[1590000000, 2300000000]"
5841006672,116335515,sữa rửa mặt COSRX low pH Good Morning Gel Cleanser,[''],,Hà Nội,23599,862,4.9737742303306725,"[1, 2, 10, 39]","[19500000000, 19500000000]"
430451717,4967860,Gel Derma Forte Mờ Thâm Giảm Mụn 15g,[''],Gamma,Cần Thơ,19078,798,4.973221117061974,"[2, 2, 9, 73]","[8500000000, 8500000000]"
1392248463,10133473,Houmai - Mặt nạ Anh Đào cấp nước mịn da trắng da detox,"['whitening', 'HOUM12_Anh đào đen', 'HOUM12_anh đào hồng', 'HOUM12-Tảo biển']",No Brand,Hà Nội,4525,762,4.977337110481586,"[4, 0, 5, 14]","[550000000, 550000000]"
5965175093,22823111,"Nước tẩy trang bí đao cocoon 500ml dành cho da dầu, da mụn",[''],cocoon,TP. Hồ Chí Minh,39470,716,4.977155172413793,"[2, 1, 5, 36]","[26125000000, 26125000000]"
285077478,8252086,Nước hoa hồng Simple Kind to Skin Soothing Facial Toner,"['Chai đẹp', 'Chai trầy nhẹ']",simple,TP. Hồ Chí Minh,10109,470,4.971835493678989,"[12, 3, 16, 90]","[10500000000, 10500000000]"
7309599031,156487560,Mặt nạ đá băng dưỡng da mụn cấp ẩm thải độc Images Hydra Smoothing Skin Ice Membrane,[''],No Brand,TP. Hồ Chí Minh,1493,449,4.9929676511954995,"[0, 0, 0, 5]","[290000000, 290000000]"
1514176111,979943,Tinh Chất Vitamin C dành da nhạy cảm Klairs Freshly Juiced Vitamin Drop,"['vỏ hộp truyền thống', 'vỏ hộp duo']","Dear, Klairs",TP. Hồ Chí Minh,25885,400,4.9714712471994025,"[11, 4, 21, 96]","[24900000000, 24900000000]"
7931330346,251681437,(BILL CANADA) Toner tẩy da chết - Glycolic Acid 7% Toning Solution (240ml) – The Ordinary.,[''],The Ordinary.,TP. Hồ Chí Minh,9326,241,4.984570877531341,"[0, 0, 0, 16]","[30900000000, 30900000000]"
3642299764,31897126,Nước tẩy trang Bielenda Botanical Clays/ Green Tea làm sạch sâu da,"['Green clays 500 ml', 'Pink clays 500 ml', ' tea 500 ml']",No Brand,Hà Nội,4935,185,4.992846924177396,"[0, 0, 1, 3]","[23000000000, 26500000000]"
2899021567,1924117,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Nước hoa hồng Klairs Supple Preparation Unscented/ Facial Toner 180ml,"['Không mùi- Unscented', 'Có mùi- Facial Toner']","Dear, Klairs",TP. Hồ Chí Minh,4807,184,4.981845688350983,"[0, 0, 2, 20]","[22500000000, 22900000000]"
135358885,8252086,Chống lão hóa toàn diện “Buffet” - The Ordinary,"['Fullsize 30ml', 'Fullsize 60ml']",The Ordinary.,TP. Hồ Chí Minh,24853,127,4.978315683308119,"[1, 1, 8, 20]","[43500000000, 80000000000]"
78413198,357604,Mặt nạ WIS Treatment,[''],+Wis+,Hà Nội,558,121,4.977470558115719,"[0, 2, 5, 28]","[1200000000, 1200000000]"
1290613475,28321649,Kem tái tạo da từ nhân sâm cô đặc Sulwhasoo Concentrated Ginseng Renewing Cream 5ml,[''],,TP. Hồ Chí Minh,4275,118,4.992867332382311,"[0, 0, 0, 5]","[7500000000, 7500000000]"
7238369796,28321649,Combo 3 gói mặt nạ thải độc su:m 37 bright award bubble de mask,[''],Su:m37,TP. Hồ Chí Minh,1484,95,4.980156343956705,"[1, 0, 4, 21]","[2500000000, 2500000000]"
2000194594,56982795,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Huksamsoo kem dưỡng da ngày và đêm Hàn Quốc,"['Kem Đêm', 'Kem Ngày']",,TP. Hồ Chí Minh,2178,70,4.983644859813084,"[2, 0, 3, 7]","[69000000000, 79000000000]"
366319601,60103,Bông tẩy trang Lily Bell Suzuran,"['Trắng 222m Trung', 'Trắng 222m Nhật', 'Xanh lá 240m']",No Brand,Gia Lai,1200,58,4.981263011797363,"[0, 1, 3, 18]","[5700000000, 6300000000]"
3939625058,182330622,Kem Chống Nắng La Roche Posay Anthelios Gel Cream SPF 50+ Cho Da Dầu 50ml,"['50ml-Không mùi 6430', '50ml-Có mùi 6409', '75ml-Dạng xịt 9530\t']",LA ROCHE-POSAY,Hà Nội,6454,54,5.0,"[0, 0, 0, 0]","[32500000000, 40900000000]"
464234967,31897126,Gel rửa mặt Himalaya Neem ngừa & giảm mụn /Chanh vàng trắng da,"['Lá Neem', 'Chanh vàng']",Himalaya,Hà Nội,1746,54,4.981664315937941,"[1, 1, 3, 13]","[21500000000, 21500000000]"
7235456118,184695342,Mặt nạ trái cây dưỡng trắng cấp ẩm giảm mụn mask nội địa cao cấp 8 vị thiên nhiên,"['LÔ HỘI', 'GẠO', 'TRE', 'TRÀ XANH', 'LỰU', 'HOA HỒNG', 'MẬT ÔNG', 'CAM', 'mix đủ loại']",No Brand,Hà Nội,22012,9603,4.97265625,"[4, 7, 20, 66]","[310000000, 310000000]"
3222523639,157995825,Bông Tẩy Trang Ipek Klasik Cotton Pads ( 80 miếng - 150 miếng),"['80 miếng', 'Size trung 130 miếng', '150 miếng']",ipek,TP. Hồ Chí Minh,71055,8449,4.969871391312168,"[21, 11, 44, 134]","[1900000000, 2500000000]"
5334767764,8616850,Bông tẩy trang 3 lớp FM Cotton Pads 222 miếng nội địa Trung,[''],Shoptido,TP. Hồ Chí Minh,53418,4918,4.968756803831918,"[4, 11, 42, 157]","[2500000000, 2500000000]"
6656144154,139624690,Mặt Nạ Tràm Trà SEXYLOOK Kiểm Soát Dầu và Mụn (Hộp 5 Miếng × 28ml),[''],,TP. Hồ Chí Minh,69293,1523,4.974246716456348,"[3, 3, 8, 66]","[15900000000, 15900000000]"
1608801095,63524190,Bộ 2 hộp bông tẩy trang cao cấp Silcot Premium 66 miếng/hộp,[''],silcot,TP. Hồ Chí Minh,36628,1419,4.970948447735688,"[13, 9, 25, 81]","[7500000000, 7500000000]"
2535979979,21909977,[Chính Hãng] Nước Hoa Hồng Klairs Supple Preparation Toner 180ml [Mẫu Mới],"['FACIAL', 'UNSCENTED']","Dear, Klairs",Hà Nội,65567,1383,4.971072796934866,"[6, 3, 13, 95]","[22900000000, 23500000000]"
3230476069,236962085,"Megaduo Gel Kem Ngừa Mụn, Thâm, Dưỡng Da",[''],No Brand,Hà Nội,26250,1174,4.9730725623582765,"[4, 2, 10, 53]","[10400000000, 10400000000]"
1583178571,979943,Kem dưỡng phục hồi da Klairs Midnight Blue Calming Cream,"['Hũ 30ml', 'Tuýp 60ml']","Dear, Klairs",TP. Hồ Chí Minh,55899,942,4.969246540235776,"[0, 9, 27, 102]","[26900000000, 32500000000]"
2372169103,9870783,Serum giảm thâm mụn lucenbase,[''],No Brand,Hà Nội,36270,913,4.969030154849226,"[7, 10, 27, 158]","[9600000000, 9600000000]"
2861413230,28321649,[ MỚI 2022 ] Gói Mặt nạ lột thảo dược sáng da loại bỏ tế bào chết  và mụn cám Sulwhasoo Clarifying Mask 3ml,[''],Sulwhasoo,TP. Hồ Chí Minh,3278,910,4.995568685376662,"[0, 1, 0, 0]","[900000000, 900000000]"
203658211,14073566,Miếng Mặt nạ thải độc da Sum 37,"['ĐEN', 'TRẮNG']",,Hà Nội,5437,806,4.968264918937565,"[14, 9, 31, 131]","[850000000, 850000000]"
78488402,8252086,Bông tẩy trang Ipek 130 miếng,[''],No Brand,TP. Hồ Chí Minh,5776,782,4.971502077973481,"[6, 4, 21, 66]","[3500000000, 3500000000]"
7921586476,8252086,Nước cân bằng Klairs Supple Preparation Toner,"['Có mùi', 'Không mùi Unscented']","Dear, Klairs",TP. Hồ Chí Minh,26452,763,4.975180375180376,"[5, 1, 14, 39]","[25000000000, 25000000000]"
4433125605,51114105,Mặt nạ giữ ẩm làm sáng da Pure Source-images ( 1 miếng),"['Lưu', 'Cherry', 'Ô liu', 'Oải hương', 'Nha Đam']",No Brand,TP. Hồ Chí Minh,2621,585,4.983935742971887,"[0, 0, 4, 8]","[350000000, 350000000]"
1617501498,18644537,Nước Tẩy Trang SENKA Tươi Mát Da All Clear Water Fresh Anti Shine 230ml,[''],,TP. Hồ Chí Minh,12258,561,4.977533241632279,"[3, 2, 3, 25]","[6700000000, 6700000000]"
3703092965,157995825,"Nước Hoa Hồng ""Thần Kỳ"" Some By Mi AHA-BHA-PHA 30 Days Miracle Toner 150ml",['Fullsize: 150ml'],Some By Mi,TP. Hồ Chí Minh,15709,548,4.974406991260924,"[3, 2, 11, 42]","[20900000000, 20900000000]"
312818022,213598,[30ml] Tẩy da chết hóa học BHA Paula's Choice Skin Perfecting 2% BHA Liquid Exfoliant,[''],,Hà Nội,10688,284,4.979230299328039,"[1, 0, 4, 22]","[25500000000, 25500000000]"
2372192480,9870783,Serum Ha cấp nước Lucenbase,[''],,Hà Nội,7631,260,4.976904176904177,"[2, 1, 3, 30]","[9800000000, 9800000000]"
2283179712,150534888,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] Gel Rau Má Cải Thiện Da Mụn Và Thâm Mụn Gowon Tigre Soothing Gel 60g,[''],GOWON,Đồng Nai,7973,256,4.975919439579685,"[0, 1, 7, 38]","[23800000000, 23800000000]"
4111911892,156487560,"Mặt nạ giấy dưỡng da mụn cấp ẩm thải độc Images mật ong, lô hội, việt quất","['LÔ HỘI', 'MẬT ONG', 'VIỆT QUẤT']",No Brand,TP. Hồ Chí Minh,958,242,4.98974358974359,"[0, 0, 2, 4]","[290000000, 290000000]"
6330691404,48431454,100GR Thảo dược xông mặt nguyên chất 100% Organic,"['50gr', '100gr', 'Túi dùng thử 20gr']",No Brand,TP. Hồ Chí Minh,3226,216,4.984924623115578,"[0, 0, 1, 13]","[790000000, 3390000000]"
575946525,28321649,Combo 10 gói Mặt nạ thải độc SU:M 37 Bright Award Bubble-De Mask Pack,"['thải độc đen', 'thải độc trắng']",,TP. Hồ Chí Minh,3727,133,4.976864966949953,"[2, 0, 4, 33]","[8000000000, 8500000000]"
1480504055,38085,[Mã SKAMSALE06 giảm 10% tối đa 100K đơn 150K] B5 gel phục hồi da (100ml),['B5 gel 7%'],No Brand,Hà Nội,2029,132,4.993957703927492,"[0, 0, 0, 4]","[34000000000, 34000000000]"
2648082752,28321649,cao nám whoo radiant white ultimate corrector mới,[''],The History of Whoo,TP. Hồ Chí Minh,1145,128,4.991596638655462,"[0, 0, 0, 6]","[1750000000, 1750000000]"
1375248899,82047598,Tẩy trang Chacott mẫu mới nhất bill và video mua hàng ảnh bên cạnh,"['Full 500ml mẫu cũ', 'Full 500ml Duty Hàn', 'Mẫu mới nhất']",No Brand,Hà Nội,2423,120,4.98671096345515,"[0, 0, 0, 12]","[39000000000, 39000000000]"
731934562,1924117,Mặt nạ giấy Innisfree My Real Squeeze Mask (Mẫu mới),"['Acai Berry (Nho Đen)', 'Aloe (Nha Đam)', 'Bamboo (Tre)', 'Cucumber (Dưa Chuột)', 'Fig (Vả Tây/Sung)', 'Ginseng (Nhân Sâm)', 'Green Tea (Trà Xanh)', 'Lime (Chanh)', 'Honey (Mật Ong)', 'Pomegranate (Lựu)', 'Rice (Gạo)', 'Rose (Hoa Hồng)', 'Tea Tree (Tràm Trà)']",innisfree,TP. Hồ Chí Minh,1779,87,4.978510028653295,"[2, 2, 3, 10]","[2500000000, 2500000000]"
44450543,1924117,Sữa rửa mặt Innisfree Jeju Volcanic Pore Cleansing Foam Ex 150ml,['#Full size 150ml'],innisfree,TP. Hồ Chí Minh,1606,63,4.9864016736401675,"[0, 1, 0, 10]","[14500000000, 14500000000]"
417468399,26393066,minisize MẶT NẠ NGỦ CUNG CẤP NƯỚC LANEIGE,"['XANH -KHÔNG MÙI', 'TÍM -LAVENDER']",No Brand,TP. Hồ Chí Minh,1595,59,4.990813648293964,"[0, 0, 1, 5]","[3900000000, 3900000000]"
858854093,18644537,Miếng Dán Mayan Làm Giảm Mụn Ultra Thin Sport Plus Acne Patch,"['12 miếng', '20 miếng']",None,TP. Hồ Chí Minh,869,47,4.992690058479532,"[0, 0, 1, 3]","[2800000000, 2800000000]"
6866116335,256444447,Mặt Nạ 3W Clinic Dưỡng Da Trắng Sáng Fresh Mask Sheet 23ml,"['TRÀ XANH', 'LỰU', 'CHANH', 'SỮA ONG CHÚA', 'DƯA LEO', 'Q10', 'NHA ĐAM', 'NHAU THAI CỪU', 'ỐC SÊN', 'NHÂN SÂM', 'KHOAI TÂY', 'BÔNG TUYẾT', 'THAN', 'COLLAGEN']",3W CLINIC,TP. Hồ Chí Minh,2703,33,4.979544126241964,"[2, 2, 5, 11]","[750000000, 750000000]"
2633148,426884,Nước Cân Bằng Da Mamonde Toner 250ml,"['FLOWER HONEY 250ml', 'ROSE 250ml', 'PORE CLEAN 250ml', 'AQUA PEELING 250ml', 'CÚC 250ML', 'TÚI 250ML ROSE', 'SET 1CHAI+ 1TÚI ROSE', 'CENTELLA 250ml', 'CÚC 250ML DATE5/2021']",Mamonde,TP. Hồ Chí Minh,1230,32,4.990728476821192,"[0, 0, 2, 3]","[22100000000, 22100000000]"
